id;title;main_story;main_plus_extras;completionist
10935;Viewtiful Joe 2;8.0;;12.5
10936;Viewtiful Joe: Double Trouble!;5.0;;
10937;Viewtiful Joe: Red Hot Rumble;5.0;13.5;
10938;Vigil: Blood Bitterness;2.0;;2.0
10939;Vigilante;0.38333333333333336;0.8;2.0
10940;Vigilante 8;7.0;;20.0
10941;Vigilante 8: 2nd Offense;19.0;25.0;25.5
10942;Viking: Battle for Asgard;13.0;16.5;20.5
10943;Vindictus;;;
10944;Viper Phase 1;1.0;;
10945;Virtua Cop;0.8166666666666667;2.0;1.0
10946;Virtua Cop 2;0.9666666666666667;2.0;2.0
10947;Virtua Cop 3;;;1.0
10948;Virtua Fighter;0.7166666666666667;;1.0
10949;Virtua Fighter 2;0.9666666666666667;3.5;7.0
10950;Virtua Fighter 3;0.7666666666666667;;1.0
10951;Virtua Fighter 4;1.0;;1.0
10952;Virtua Fighter 4: Evolution;0.3333333333333333;13.0;
10953;Virtua Fighter 5;1.0;2.0;7.5
10954;Virtua Fighter 5: Final Showdown;0.6333333333333333;3.0;2.0
10955;Virtua Fighter 5 Online;;;
10956;Virtua Fighter Animation;0.3333333333333333;;1.0
10957;Virtua Fighter Kids;0.4166666666666667;2.5;
10958;Virtua Fighter Remix;0.5833333333333334;;
10959;Virtua Quest;7.0;;
10960;Virtua Racing;3.5;4.0;9.0
10961;Virtua Racing Deluxe;0.5833333333333334;;1.5
10962;Virtua Striker 3 ver. 2002;;;
10963;Virtua Tennis;;;
10964;Virtua Tennis 2009;30.0;36.0;72.0
10965;Virtua Tennis 3;15.0;16.5;
10966;Virtua Tennis 4;;;
10967;Virtual Bart;2.0;;
10968;Virtual Boy Wario Land;2.0;2.5;3.0
10969;Virtual Hydlide;4.5;;
10972;Virtual Pool;;;
10973;Virtual Skipper 3;;;
10974;Virus;;;
10975;Vitrum;;10.0;
10976;Viva Piñata;19.0;32.0;51.5
10977;Viva Piñata: Party Animals;;;7.5
10978;Viva Piñata: Pocket Paradise;20.5;22.5;
10979;Viva Piñata: Trouble in Paradise;19.0;30.5;70.0
10980;Vivisector: Beast Within;5.5;;
10981;Volfied;;;
10982;Volleyball;;;
10983;Voltron: Defender of the Universe;;;
10984;Volvo - The Game;0.48333333333333334;;1.5
10985;Vonneguts & Glory;0.08333333333333333;;
10986;Voodoo Chronicles: The First Sign;5.0;;5.0
10987;Voodoo Vince;8.5;9.5;9.5
10988;Vox;;;
10989;Voxatron;1.0;;
10990;Voyeur;;;
10991;VR Soccer '96;;;
10992;VVVVVV;2.5;3.5;4.5
10993;Wacky Races;1.0;;2.5
10994;Wacky Wheels;0.95;2.0;4.5
10995;Wacky Worlds Creativity Studio;;;
10996;Wade Hixton's Counter Punch;3.0;;
10998;Wagyan Land;3.0;;
10999;Wake;0.7333333333333333;2.0;
11001;Wakeboarding HD;2.0;;
11003;Waking Mars;6.5;8.0;8.5
11004;Waku Waku 7;0.5;;
11005;Walker;;;4.0
11007;WalkLeft;0.08333333333333333;;
11008;Wall Street Kid;;;
11009;WALL-E;5.5;7.5;11.0
11010;Wallace & Gromit Ep 1: Fright of the Bumblebees;2.5;2.5;3.0
11011;Wallace & Gromit Ep 2: The Last Resort;2.0;2.0;2.0
11012;Wallace & Gromit Ep 3: Muzzled!;2.0;2.0;2.5
11013;Wallace & Gromit Ep 4: The Bogey Man;2.5;2.5;2.5
11014;Wallace & Gromit's Grand Adventures;;;
11015;Walter Payton Football;;;
11016;Wandering Willows;6.5;;
11017;Wanderlust: Rebirth;8.0;13.0;35.5
11018;Wanko to Kurasou;;;30.0
11019;Wanted (1989);;;
11020;Wanted: Weapons of Fate;5.0;6.5;14.0
11021;War Front: Turning Point;10.0;;
11022;War Gods;0.65;;
11023;War of the Human Tanks;4.0;12.5;27.0
11024;War of the Monsters;3.5;;7.5
11025;War of the Roses;8.0;11.0;50.0
11026;War of the Roses: Kingmaker;11.5;;
11027;War Wind;;;
11030;Warcraft II: Battle.net Edition;19.5;20.0;30.0
11031;Warcraft II: Beyond the Dark Portal;17.5;17.5;18.0
11032;Warcraft II: The Dark Saga;12.0;;
11033;Warcraft II: Tides of Darkness;21.0;25.0;33.0
11034;Warcraft III: Reign of Chaos;21.0;26.5;31.5
11035;Warcraft III: The Frozen Throne;18.0;28.0;33.5
11036;Warcraft: Orcs & Humans;15.0;15.5;17.0
11037;Warframe;;;
11038;Wargame: European Escalation;40.0;41.5;57.0
11039;Warhammer 40,000: Dawn of War;12.5;14.5;18.0
11040;Warhammer 40,000: Dawn of War - Dark Crusade;15.0;33.0;50.5
11041;Warhammer 40,000: Dawn of War - Soulstorm;11.5;22.5;38.0
11042;Warhammer 40,000: Dawn of War - Winter Assault;11.0;13.0;20.5
11043;Warhammer 40,000: Dawn of War II;15.0;21.0;44.0
11044;Warhammer 40,000: Dawn of War II - Chaos Rising;10.5;12.5;19.0
11045;Warhammer 40,000: Dawn of War II - Retribution;8.5;10.5;15.5
11047;Warhammer 40,000: Fire Warrior;7.0;;
11049;Warhammer 40,000: Kill Team;4.0;5.0;7.0
11050;Warhammer 40,000: Space Marine;8.0;9.5;23.5
11051;Warhammer 40,000: Squad Command;6.0;;
11052;Warhammer Online: Age of Reckoning;;;
11054;Warhammer: Battle for Atluma;;;
11055;Warhammer: Battle March;18.5;;
11056;Warhammer: Dark Omen;15.0;;
11057;Warhammer: Mark of Chaos;19.0;19.5;
11058;Warhammer: Shadow of the Horned Rat;;;
11059;Warhawk (1995);2.5;;
11060;Warhawk (2007);;;
11061;Warhawk - Operation: Broken Mirror;;;
11062;Wario Blast: Featuring Bomberman!;3.0;;
11063;Wario Land 3;12.0;14.0;20.0
11064;Wario Land 4;6.0;7.5;10.0
11065;Wario Land II;5.0;8.0;14.5
11066;Wario Land: Shake It!;6.5;11.5;21.0
11067;Wario Land: Super Mario Land 3;4.0;5.5;10.5
11068;Wario World;5.5;6.5;7.0
11069;Wario's Woods;5.0;;10.0
11070;Wario: Master of Disguise;9.0;12.5;
11071;WarioWare D.I.Y.;2.0;6.0;23.5
11072;WarioWare D.I.Y. Showcase;2.0;;
11073;WarioWare, Inc.: Mega Microgames!;2.5;4.5;14.5
11074;WarioWare, Inc.: Mega Party Games!;1.0;1.5;3.0
11075;WarioWare: Smooth Moves;2.5;5.0;7.5
11076;WarioWare: Snapped!;0.38333333333333336;;0.4
11077;WarioWare: Touched!;2.0;3.5;8.0
11078;WarioWare: Twisted!;1.5;6.0;14.0
11079;WarJetz;;;
11080;Warlock;;;3.0
11081;Warlock: Master of the Arcane;10.5;21.5;42.0
11082;Warlocked;;;
11083;Warlords (2011);0.7166666666666667;;
11084;Warlords Battlecry II;45.0;;
11085;Warlords Battlecry III;;12.0;35.5
11086;Warp;5.0;7.0;9.0
11087;Warriors of Fate;1.5;;1.5
11088;Warriors of Might and Magic;5.0;;
11089;Warriors of The Lost Empire;15.5;;
11090;Warriors Orochi;6.5;11.5;42.0
11091;Warriors Orochi 2;17.5;28.5;47.5
11092;Warriors Orochi 3;26.0;43.0;94.0
11094;Warship Gunner 2;44.0;47.0;141.0
11095;Warsong;32.5;37.5;
11096;Warsow;;;
11097;WarTech: Senko no Ronde;0.9166666666666666;3.0;101.0
11098;Wasteland;30.5;38.5;39.5
11099;Wasteland 2;39.5;64.0;110.0
11100;Wasteland Angel;3.0;3.0;3.5
11101;Watch Dogs;19.0;33.5;56.5
11102;Watchmen: The End Is Nigh - Part 1;3.0;3.0;3.0
11103;Watchmen: The End Is Nigh - Part 2;2.0;;2.0
11104;Waterworld (1995);0.25;;
11105;Wave Race;2.0;;
11106;Wave Race 64;7.5;9.0;20.0
11107;Wave Race: Blue Storm;4.0;11.0;30.0
11108;Waveform;7.0;7.5;
11110;Waves;1.0;5.5;
11112;Way of the Samurai;5.5;18.0;55.5
11113;Way of the Samurai 2;6.5;12.0;
11114;Way of the Samurai 3;5.5;23.0;94.0
11115;Way of the Samurai 4;12.0;26.5;62.5
11116;WCW Mayhem;5.0;15.0;30.0
11117;WCW vs. nWo: World Tour;;3.0;8.5
11118;WCW/nWo Revenge;4.0;19.5;21.0
11119;WCW/nWo Thunder;;;
11120;We Love Katamari;8.0;10.0;12.0
11122;Weaponlord;0.8833333333333333;;2.0
11123;Wedding Dash 2: Rings Around the World;;;
11124;Weird Worlds: Return to Infinite Space;0.55;1.5;2.0
11125;Wendy: Every Witch Way;0.6166666666666667;;
11126;Werewolf: The Last Warrior;;;
11127;Wet;7.0;11.0;14.0
11129;Whackball!;;;1.0
11131;Wheel of Fortune (1987);0.35;;
11133;Wheel of Fortune: Deluxe Edition;;;
11134;Wheelman;8.0;11.5;16.5
11135;When Vikings Attack;3.5;4.5;5.0
11137;Where in the World Is Carmen Sandiego? (1985);1.0;;3.0
11138;Where in Time Is Carmen Sandiego?;4.0;;
11139;Where Is My Heart?;2.0;3.5;3.5
11140;Where the Wild Things Are;4.5;7.0;10.0
11141;Where's Waldo?;0.2833333333333333;0.5833333333333334;1.5
11142;Which;0.25;0.25;0.25
11143;Whiplash;;14.0;
11144;Whirl Tour;3.0;3.5;5.0
11145;White Knight Chronicles;25.5;51.0;101.0
11146;White Knight Chronicles II;40.0;73.0;377.0
11147;White Knight Chronicles: Origins;23.5;35.5;
11149;Who Shot Johnny Rock?;;;2.0
11150;Who Wants to Be a Millionaire?;0.36666666666666664;0.43333333333333335;4.0
11151;Who's That Flying?!;1.5;3.0;3.5
11152;Whomp 'Em;;;1.5
11153;Widget;;;
11154;Wii Fit;;;
11155;Wii Fit Plus;;;
11156;Wii Music;5.0;5.0;12.5
11157;Wii Play;4.0;11.5;31.5
11158;Wii Play: Motion;1.0;9.0;
11159;Wii Sports;;;
11160;Wii Sports Resort;6.5;27.0;89.5
11161;Wik and the Fable of Souls;5.0;;9.5
11162;Wild 9;3.5;;
11163;Wild Arms;28.5;30.0;46.0
11164;Wild Arms 2;41.0;46.5;70.0
11165;Wild Arms 3;37.5;46.5;84.5
11166;Wild Arms 4;27.0;28.0;33.0
11167;Wild Arms 5;47.0;50.5;61.5
11168;Wild Arms Alter Code: F;31.5;54.0;95.0
11170;Wild Arms XF;50.5;67.0;77.5
11171;Wild Frontier;;;
11172;Wild Gunman;1.0;;
11173;Wild Guns;0.75;;1.0
11174;Wild Metal Country;;;
11176;Wild Woody;2.5;;
11177;Will Fight for Food;0.9666666666666667;;
11178;Will Rock;11.0;;
11179;Williams Arcade's Greatest Hits;;;
11180;Willow;2.0;3.0;12.0
11181;Willow (NES);7.0;;9.0
11182;Wimp: Who Stole My Pants?;;;
11183;WinBack 2: Project Poseidon;11.0;;
11184;WinBack: Covert Operations;16.0;;
11185;Windjammers;0.6333333333333333;;7.5
11186;Windosill;0.6;0.5833333333333334;0.65
11188;Wing Commander;8.0;10.0;14.0
11190;Wing Commander II: Vengeance of the Kilrathi;10.0;16.5;
11191;Wing Commander II: Vengeance of the Kilrathi - Special Operations 1;2.5;;
11192;Wing Commander II: Vengeance of the Kilrathi - Special Operations 2;2.0;;
11193;Wing Commander III: Heart of the Tiger;12.0;36.0;110.0
11194;Wing Commander IV: The Price of Freedom;12.0;12.5;33.5
11195;Wing Commander Saga: The Darkest Dawn;30.0;;
11196;Wing Commander: Armada;11.0;;
11197;Wing Commander: Privateer;10.5;20.0;
11198;Wing Commander: Privateer - Righteous Fire;;;
11199;Wing Commander: Prophecy;16.0;;22.5
11200;Wing Commander: The Secret Missions;2.0;10.0;
11201;Wing Commander: The Secret Missions 2 - Crusade;1.0;7.5;
11202;Wings (1990);14.0;;
11203;Wings of Prey;7.5;10.5;
11205;Wings of Wor;2.0;;
11206;Winter Voices;20.0;28.5;
11207;Wintertale;3.0;;
11208;Wipeout;13.0;15.5;
11209;Wipeout 2048;5.0;15.5;41.5
11211;Wipeout 2048 - Wipeout HD Game Pack;;8.5;
11212;Wipeout 3;12.0;;
11213;Wipeout 64;0.25;;6.0
11214;Wipeout Fusion;5.5;10.0;
11215;Wipeout HD;14.5;17.5;23.5
11216;Wipeout HD Fury;11.0;19.5;41.5
11217;Wipeout Pulse;8.0;10.0;41.0
11218;Wipeout Pure;7.0;13.0;22.5
11219;Wipeout XL / Wipeout 2097;1.0;4.0;25.0
11221;Witch's Wish;;10.0;25.0
11223;Within A Deep Forest;4.0;;
11224;Wiz 'n' Liz;1.5;5.0;
11225;Wizard of Wor;;;
11226;Wizard's Crown;;25.0;51.0
11227;Wizard's Run;;;
11228;Wizardry 8;91.5;94.0;109.0
11229;Wizardry II: The Knight of Diamonds;26.0;34.0;
11230;Wizardry III: Legacy of Llylgamyn;;34.0;
11232;Wizardry IV: The Return of Werdna;;;
11233;Wizardry Online;;;
11234;Wizardry V: Heart of the Maelstrom;37.5;80.0;
11235;Wizardry VI: Bane of the Cosmic Forge;38.5;50.5;
11236;Wizardry VII: Crusaders of the Dark Savant;66.0;100.0;109.0
11237;Wizardry VII: Wizardry Gold;;82.5;
11238;Wizardry: Labyrinth of Lost Souls;60.0;;
11239;Wizardry: Proving Grounds of the Mad Overlord;21.5;38.5;
11240;Wizardry: Tale of the Forsaken Land;;26.0;
11241;Wizards & Warriors;3.0;3.0;3.0
11242;Wizards & Warriors (2000);;;50.0
11243;Wizards & Warriors III: Kuros: Visions of Power;3.0;;
11244;Wizards & Warriors X: The Fortress of Fear;2.0;;
11245;Wizball;;;8.0
11246;Wizorb;4.0;6.0;13.0
11247;Wolf (1994);;;
11248;Wolfchild;1.5;;
11249;Wolfenstein (2009);9.0;11.0;12.0
11250;Wolfenstein 3D;7.0;10.0;10.5
11251;Wolfenstein 3D: Spear of Destiny;4.5;6.0;7.0
11252;Wolfenstein RPG;3.5;6.0;7.5
11253;Wolfenstein: Enemy Territory;;;
11254;Wolverine;5.0;;
11255;Wolverine: Adamantium Rage (MD/Gen);2.0;;2.0
11256;Wolverine: Adamantium Rage (SNES);;;
11257;Wonder Boy;2.5;3.0;3.5
11258;Wonder Boy III: Monster Lair;1.5;3.0;
11259;Wonder Boy III: The Dragon's Trap;5.5;6.5;7.0
11260;Wonder Boy in Monster Land;1.0;5.0;10.5
11261;Wonder Boy in Monster World;6.0;6.5;7.0
11262;Wonder Dog;1.0;;
11263;Wonder Project J;15.5;18.0;
11265;Woody Pop;3.0;;
11266;Woody Two-Legs: Attack of the Zombie Pirates;;;3.0
11268;WordJong DS;;;
11269;World Basketball Manager 2010;;;
11270;World Championship Boxing Manager;;;
11271;World Championship Poker;;;
11272;World Cup 98;;;
11273;World Destruction League: Thunder Tanks;9.0;;
11274;World Games;45.0;;
11275;World Grand Prix;;;
11276;World Heroes;0.7333333333333333;;2.0
11277;World Heroes 2;1.0;;
11278;World Heroes 2 Jet;0.6166666666666667;;1.5
11279;World Heroes Anthology;;;
11280;World Heroes Perfect;0.6;0.65;0.8166666666666667
11281;World in Conflict;12.0;13.0;14.0
11282;World in Conflict: Soviet Assault;3.5;10.5;29.0
11283;World of Goo;6.0;8.0;13.5
11284;World of Illusion Starring Mickey Mouse and Donald Duck;;;
11285;World of Tanks;;;
11286;World of Warcraft;;;
11287;World of Warcraft: Cataclysm;;;
11288;World of Warcraft: Mists of Pandaria;;;
11289;World of Warcraft: The Burning Crusade;;;
11290;World of Warcraft: Wrath of the Lich King;;;
11291;World of Zoo;;;
11292;World Series Baseball;3.0;;30.0
11293;World Series Baseball 2K3;;;
11294;World Soccer Winning Eleven 2002;;;
11295;World War 2: Time of Wrath;;200.0;
11296;World War I;;;
11297;Worlds of Ultima: The Savage Empire;15.0;20.0;
11298;WorldShift;;;
11299;Worms (1995);3.0;6.0;11.5
11300;Worms (2007);2.5;4.5;8.5
11301;Worms 2;9.0;11.0;12.5
11302;Worms 2: Armageddon;11.5;15.0;15.0
11303;Worms 3D;16.0;17.0;19.5
11304;Worms 4: Mayhem;10.0;16.5;19.0
11305;Worms Armageddon;7.5;14.0;19.5
11306;Worms Blast;12.5;13.0;14.0
11307;Worms Crazy Golf;3.5;4.5;13.0
11308;Worms Pinball;0.25;0.25;0.3333333333333333
11309;Worms World Party;7.5;15.5;16.5
11310;Worms: A Space Oddity;;10.0;
11311;Worms: Battle Islands;6.5;7.0;
11312;Worms: Open Warfare;;;5.5
11313;Worms: Open Warfare 2;10.0;;10.0
11314;Worms: Reloaded;9.5;19.5;38.0
11315;Worms: Revolution;16.5;25.0;
11316;Worms: Ultimate Mayhem;6.0;8.5;14.5
11318;Wrath of the Black Manta;1.5;;
11319;Wrath Unleashed;;;
11320;WRC: FIA World Rally Championship;22.5;24.0;39.0
11321;Wreck-It Ralph;;;5.0
11322;Wreckage (1984);;;
11323;Wreckateer;;;
11324;Wrecked: Revenge Revisited;;;
11325;Wrecking Crew;15.5;16.5;18.0
11326;Wreckless: The Yakuza Missions;3.5;;3.5
11327;WTF: Work Time Fun;30.0;32.0;
11328;Wu-Tang: Shaolin Style;;5.0;
11329;Wurm: Journey to the Center of the Earth;1.5;;2.0
11330;WWE '12;8.5;12.0;32.0
11331;WWE '13;5.5;12.5;19.5
11332;WWE All Stars;4.0;11.0;28.0
11333;WWE Legends of WrestleMania;5.5;9.5;15.0
11334;WWE Raw;;;11.0
11335;WWE Raw 2;25.0;;82.0
11337;WWE SmackDown vs. Raw 2007;9.5;;54.0
11338;WWE SmackDown vs. Raw 2008;11.0;28.0;49.5
11339;WWE SmackDown vs. Raw 2009;6.5;;37.0
11340;WWE SmackDown vs. Raw 2010;14.0;21.5;31.5
11341;WWE SmackDown vs. Raw 2011;22.0;30.0;41.5
11342;WWE SmackDown! Here Comes the Pain;14.0;27.0;60.0
11343;WWE SmackDown! Shut Your Mouth;9.0;19.0;24.0
11344;WWE SmackDown! vs. Raw;9.0;45.0;59.0
11345;WWE SmackDown! vs. Raw 2006;8.0;31.0;39.0
11346;WWF Attitude;7.0;8.5;
11347;WWF No Mercy;8.5;12.0;31.0
11348;WWF Raw;1.5;;
11349;WWF Royal Rumble;0.9;1.0;3.5
11350;WWF SmackDown!;6.0;8.0;
11351;WWF SmackDown! Just Bring It;3.0;4.0;
11352;WWF Super WrestleMania;0.25;2.0;3.0
11353;WWF Superstars (GB);0.3;;
11354;WWF Superstars 2;0.3333333333333333;;
11355;WWF War Zone;2.0;4.5;
11356;WWF WrestleMania;0.4;;
11357;WWF WrestleMania 2000;6.0;29.0;57.5
11358;WWF WrestleMania: The Arcade Game;0.8166666666666667;;15.0
11359;Wyv and Keep: The Temple of the Lost Idol;4.0;8.5;
11360;X Rebirth;15.0;;
11361;X-Blades;7.0;8.0;9.5
11362;X-Bladez: Inline Skater;;;
11363;X-COM: Apocalypse;29.0;55.0;60.5
11364;X-COM: Enforcer;4.0;5.0;5.5
11365;X-COM: Interceptor;;;15.0
11366;X-COM: Terror from the Deep;32.0;52.5;141.0
11367;X-COM: UFO Defense;39.0;42.0;62.5
11368;X-Kaliber 2097;3.0;;
11369;X-Men (1992);0.8333333333333334;3.0;6.0
11370;X-Men (1993);3.0;3.0;4.0
11371;X-Men 2: Clone Wars;3.0;;4.0
11372;X-Men Legends;19.0;19.5;20.0
11373;X-Men Legends II: Rise of Apocalypse;22.0;23.5;24.0
11374;X-Men Origins: Wolverine;9.0;12.5;16.0
11375;X-Men vs. Street Fighter;0.9;7.5;10.0
11376;X-Men: Children of the Atom;0.75;9.0;
11378;X-Men: Destiny;5.0;8.0;12.0
11379;X-Men: Mutant Academy;0.4;0.5666666666666667;2.5
11380;X-Men: Mutant Academy 2;0.5;1.0;
11381;X-Men: Mutant Apocalypse;4.0;;7.5
11382;X-Men: Next Dimension;;4.0;
11383;X-Men: The Official Game;;;
11384;X-Squad;6.0;;
11385;X-Tension;4.0;;
11387;X2: The Threat;42.5;58.0;237.0
11388;X2: Wolverine's Revenge;9.0;10.5;13.0
11389;X3: Albion Prelude;34.0;61.0;247.0
11390;X3: Reunion;23.0;285.0;
11391;X3: Terran Conflict;49.0;118.0;211.0
11392;X: Beyond the Frontier;17.5;34.5;97.5
11393;Xanadu Next;13.0;18.5;26.0
11394;Xardion;1.0;;
11396;Xbox Live Arcade Unplugged Vol. 1;;;
11397;XCOM: Enemy Unknown;26.0;35.5;56.0
11398;Xena: Warrior Princess;3.0;5.0;20.0
11399;Xena: Warrior Princess: The Talisman of Fate;0.36666666666666664;;
11401;Xenoblade Chronicles;68.0;100.0;166.0
11402;Xenogears;56.0;64.5;80.0
11403;Xenon 2 Megablast;0.9666666666666667;;1.0
11404;Xenophobe;0.4;;
11405;Xenosaga Episode I: Der Wille zur Macht;40.0;41.0;61.5
11406;Xenosaga Episode II: Jenseits von Gut und Bose;29.0;36.5;51.5
11407;Xenosaga Episode III: Also sprach Zarathustra;35.5;44.5;54.5
11408;Xevious;;;6.0
11409;Xexyz;2.0;;
11410;XG3: Extreme G Racing;5.5;10.0;
11411;XGRA: Extreme-G Racing Association;4.5;;
11412;Xiaolin Showdown;6.0;;16.5
11413;XIII;9.0;11.5;13.5
11414;XIII Century: Gold Edition;;;
11415;XIII Century: Blood of Europe;;;
11416;XIII Century: Death or Glory;;;
11417;Xotic;4.0;4.0;
11418;Xpand Rally;4.0;;
11419;xXx;3.0;;3.5
11420;Yager;11.0;;
11421;Yakuza;15.0;18.5;25.5
11422;Yakuza 2;19.0;26.0;40.0
11423;Yakuza 3;18.5;28.5;68.0
11424;Yakuza 4;23.0;44.0;96.5
11425;Yakuza: Dead Souls;14.5;27.0;64.5
11426;Yaris;;;
11427;Yars' Revenge;1.5;;
11428;Yatagarasu: Attack on Cataclysm;0.4166666666666667;;
11429;Year Walk;1.5;2.0;2.5
11430;Yesterday;4.0;4.5;5.0
11431;Yggdra Union: We'll Never Fight Alone;26.0;38.0;
11432;Yo! Noid;1.5;;
11433;Yo-Jin-Bo: The Bodyguards;4.5;;
11434;Yogi Bear's Gold Rush;0.8333333333333334;;
11435;Yohoho! Puzzle Pirates;;;
11436;Yoo Ninja;1.5;;
11437;Yoshi (1992);;;
11438;Yoshi Topsy-Turvy;3.5;;
11439;Yoshi Touch & Go;3.0;6.0;
11440;Yoshi's Cookie;2.5;;7.0
11441;Yoshi's Island DS;9.0;13.0;18.5
11442;Yoshi's Island: Super Mario Advance 3;10.0;14.0;19.0
11443;Yoshi's New Island;7.0;11.5;29.5
11444;Yoshi's Safari;2.0;;5.5
11445;Yoshi's Story;2.5;10.5;12.0
11446;Yosuga no Sora - In solitude, where we are least alone.;20.0;;30.0
11447;Yosumin!;8.0;;9.5
11448;You Are Empty;3.0;5.0;8.5
11449;You Don't Know Jack (1995);1.0;;
11450;You Don't Know Jack (2011);0.9333333333333333;7.5;34.0
11451;You Don't Know Jack: Volume 2;;;
11452;You Don't Know Jack: Movies;0.6666666666666666;1.5;
11453;You Have To Burn The Rope;0.08333333333333333;0.08333333333333333;0.08333333333333333
11454;You Have to Win the Game;1.5;2.0;4.0
11455;Young Merlin;3.5;;
11456;Your Doodles Are Bugged!;7.0;11.5;30.5
11457;Your Shape: Fitness Evolved;;;11.5
11458;Ys I: Ancient Ys Vanished;6.0;6.5;8.5
11459;Ys I & II Chronicles;13.5;16.0;17.0
11460;Ys I & II Chronicles Plus;14.0;15.5;22.5
11461;Ys II;8.5;10.0;10.0
11463;Ys III: Wanderers from Ys;5.5;7.0;8.0
11464;Ys IV: Mask of the Sun;6.5;8.0;9.0
11465;Ys IV: The Dawn of Ys;9.0;14.5;16.0
11466;Ys Origin;11.5;21.0;36.5
11467;Ys Seven;23.0;28.5;39.5
11468;Ys Strategy;;;
11469;Ys V: Ushinawareta Suna no Miyako Kefin;8.0;8.5;9.0
11470;Ys vs. Sora no Kiseki: Alternative Saga;;15.0;
11471;Ys: Book I & II;13.5;14.5;
11472;Ys: Memories of Celceta;23.0;28.5;50.0
11473;Ys VI: The Ark of Napishtim;13.0;14.5;17.5
11474;Ys: The Oath in Felghana;10.5;13.5;19.0
11475;Yu Yu Hakusho: Tournament Tactics;;20.0;23.5
11478;Yu-Gi-Oh Forbidden Memories;10.0;15.0;
11479;Yu-Gi-Oh! 5D's Decade Duels Plus;3.0;;
11480;Yu-Gi-Oh! 5D's Duel Transer;17.0;36.0;
11481;Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009;38.0;44.0;240.0
11482;Yu-Gi-Oh! 5D's Tag Force 4;47.5;;
11483;Yu-Gi-Oh! 5D's Tag Force 5;8.0;43.0;183.0
11484;Yu-Gi-Oh! 5D's Tag Force 6;19.0;;
11486;Yu-Gi-Oh! 5D's World Championship 2010: Reverse of Arcadia;30.0;53.0;208.0
11487;Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus;31.0;41.0;150.0
11488;Yu-Gi-Oh! Capsule Monster Coliseum;10.0;39.0;
11489;Yu-Gi-Oh! Destiny Board Traveler;;;51.0
11490;Yu-Gi-Oh! GX Duel Academy;20.5;;47.0
11491;Yu-Gi-Oh! GX Spirit Caller;47.0;69.0;82.5
11492;Yu-Gi-Oh! GX Tag Force;55.0;70.0;74.0
11493;Yu-Gi-Oh! GX Tag Force 2;20.0;48.5;71.0
11494;Yu-Gi-Oh! GX Tag Force 3;14.0;;
11495;Yu-Gi-Oh! Power of Chaos: Joey the Passion;20.0;;50.0
11496;Yu-Gi-Oh! Reshef of Destruction;21.0;25.0;27.5
11498;Yu-Gi-Oh! The Dawn of Destiny;;;
11500;Yu-Gi-Oh! The Duelists of the Roses;16.0;29.5;50.0
11501;Yu-Gi-Oh! The Eternal Duelist Soul;14.5;31.5;55.5
11502;Yu-Gi-Oh! The Falsebound Kingdom;22.0;30.0;70.0
11503;Yu-Gi-Oh! The Sacred Cards;8.5;15.0;15.0
11505;Yu-Gi-Oh! World Championship 2007;24.5;35.0;50.0
11506;Yu-Gi-Oh! World Championship 2008;25.0;61.0;146.0
11507;Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel;20.0;21.0;52.0
11508;Yu-Gi-Oh! Dungeon Dice Monsters;9.5;;22.0
11509;Yu-Gi-Oh!: Nightmare Troubadour;29.5;59.5;67.0
11510;Yukibana -Kira-;;;2.0
11511;Yume Miru Kusuri: A Drug That Makes You Dream;7.0;;15.5
11512;Yume Nikki;3.5;6.0;9.5
11513;Yume Penguin Monogatari;0.8;0.9166666666666666;1.0
11514;Yume wo Mita;;;2.0
11515;Yumimi Mix Remix;;;1.5
11517;Z.H.P. Unlosing Ranger VS Darkdeath Evilman;26.0;42.0;67.0
11518;Z: Steel Soldiers;;;18.0
11519;Zack & Wiki: Quest for Barbaros' Treasure;15.0;15.0;19.5
11520;Zack Zero;4.0;5.0;6.0
11521;Zafehouse: Diaries;7.5;22.0;
11522;Zak McKracken and the Alien Mindbenders;4.0;4.5;50.0
11523;Zanac;1.5;;
11524;Zangeki no Reginleiv;;;
11525;Zapitalism;2.5;;
11526;Zapper: One Wicked Cricket;4.0;5.0;
11527;Zatch Bell! Mamodo Battles;;25.0;
11528;Zaxxon;0.25;;
11530;ZE?T;;;172.0
11531;Zed Blade;0.5833333333333334;;
11532;Zeit 2;1.0;2.5;
11533;Zelda II: The Adventure of Link;11.5;11.5;12.0
11534;Zelda's Adventure;6.0;7.5;
11536;Zelda: The Wand of Gamelon;2.0;6.0;
11537;Zeliard;;;
11538;Zen Bound;7.5;;
11539;Zen Bound 2;4.5;6.5;43.5
11540;Zen Pinball;;;
11541;Zen Puzzle Garden;10.0;;19.0
11542;Zen: Intergalactic Ninja (NES);1.0;;1.0
11543;Zendoku;;;4.0
11544;Zenerchi;;;
11545;Zenji;;;
11546;Zeno Clash;4.0;5.0;9.0
11547;Zeno Clash II;6.0;7.0;8.5
11549;Zenonia;18.0;22.0;91.5
11550;Zenonia 2: The Lost Memories;21.5;26.5;72.0
11551;Zenonia 3: The Midgard Story;25.0;;63.0
11552;Zenonia 4: Return of the Legend;;;71.0
